Restaurant ID,Restaurant Name,City,User Rating Votes,User Aggregate Rating,Cuisines,Country
1600227,Divtya Budhlya Wada Restaurant,Nashik,312,4.4,Maharashtrian,India
18573795,The FRIENDS Bistro,Nashik,223,4.5,Cafe,India
1600119,Domino's Pizza,Nashik,274,3.7,"Pizza, Fast Food",India
1600109,Eastern Spice,Nashik,216,4.0,North Indian,India
18962186,Hotel Mughal Darbar,Nashik,130,4.2,"Mughlai, North Indian, Chinese",India
1600029,Barbeque Ville,Nashik,328,4.2,North Indian,India
18698487,Angaara ,Ooty,144,3.6,"Arabian, Chinese, Continental, South Indian",India
18698864,A2B- Adyar Ananda Bhavan,Ooty,139,3.4,"South Indian, North Indian",India
18698898,Domino's Pizza,Ooty,75,3.3,"Pizza, Fast Food",India
18698690,Nahar Sidewalk Cafe,Ooty,50,3.3,"Cafe, Burger, Pizza",India
18698726,Hyderabad Biriyani House,Ooty,39,3.3,"Andhra, Biryani",India
18699624,Shinkows Chinese Restaurant ,Ooty,62,3.2,Chinese,India
18698924,Hyderabad Biryani House,Ooty,61,3.2,"Andhra, Biryani",India
18698964,Thalassery Restaurant,Ooty,42,3.3,South Indian,India
18698943,Willy's Coffee Pub,Ooty,39,3.3,Cafe,India
18698658,Place To Bee,Ooty,55,3.7,Italian,India
18698644,Cocoapods,Ooty,24,3.3,Cafe,India
18699681,Darjeeling Spicy Momo,Ooty,20,3.4,"Chinese, Tibetan, Momos",India
18698833,Pankaj Bhojanalaya,Ooty,23,3.3,North Indian,India
18699247,Dining Room,Ooty,8,3.4,"Armenian, Chinese, European, Italian, North Indian, South Indian",India
18698916,New Ooty Bakery ,Ooty,21,3.3,"Mithai, Bakery, Chinese, Fast Food",India
18698797,Hotel Junior Kuppanna,Ooty,20,3.3,"Chettinad, South Indian",India
18698832,Quality Restaurant,Ooty,14,3.2,"Chinese, South Indian, North Indian",India
18700259,Thendral Restaurant,Ooty,7,3.3,South Indian,India
18698688,Cliff Top,Ooty,10,3.3,"North Indian, South Indian, European",India
18698999,Ooty Coffee House ,Ooty,14,3.3,South Indian,India
18848790,The Brew Estate,Shimla,148,4.0,"North Indian, Continental",India
18703923,Cafe Simla Times,Shimla,185,4.1,"Cafe, North Indian, Continental, Beverages, Chinese",India
18703946,Cafe Sol,Shimla,71,3.6,Cafe,India
18704132,Indian Coffee House,Shimla,66,3.7,"Fast Food, Beverages",India
18704176,Hide Out Cafe,Shimla,71,3.6,Cafe,India
18704216,45 The Central,Shimla,46,3.6,"North Indian, European, Asian",India
18704153,Domino's,Shimla,119,3.5,Pizza,India
18704300,Sher-e-Punjab,Shimla,54,3.3,North Indian,India
18703974,Cafe Under Tree,Shimla,44,3.6,Cafe,India
18704318,Sita Ram & Son ,Shimla,56,3.5,Street Food,India
18704259,Honey Hut,Shimla,49,3.6,Cafe,India
18703932,Eighteen 71,Shimla,46,3.6,"Continental, North Indian, Chinese, Bakery, Beverages",India
18703939,Embassy The Restaurant,Shimla,46,3.0,Cafe,India
18703966,HPTDC Goofa Ashiana Bar and Restaurant,Shimla,38,3.5,Continental,India
18704355,Gupta Ji Bhojnalya,Shimla,47,3.3,"North Indian, Street Food",India
18703964,Nalini,Shimla,22,3.2,"North Indian, Chinese, South Indian",India
18704552,Diamond,Shimla,30,3.2,"Mithai, Fast Food",India
18704352,China Town Restaurant,Shimla,16,3.5,Chinese,India
18704339,Hotel Combermere,Shimla,28,3.6,Cafe,India
18704457,Singh's Tandoor,Shimla,48,3.3,"North Indian, Fast Food",India
18784840,The Table By Basant,Ludhiana,884,4.4,"North Indian, Pizza, Fast Food, Burger, Sandwich, Rolls",India
15401,Natural Soups & Shakes,Ludhiana,895,4.5,"Fast Food, Beverages, Street Food",India
15221,Basant,Ludhiana,1315,4.4,"North Indian, Chinese, South Indian, Fast Food",India
18400368,Pirates Of Grill,Ludhiana,982,4.9,"North Indian, Mughlai",India
15008,Hot Breads,Ludhiana,1086,4.4,"Continental, Chinese, Italian, Bakery",India
18680874,Natural 2,Ludhiana,525,4.3,"Chinese, Burger, Sandwich, Rolls, Momos",India
15047,Rishi Vegetarian Dhaba NK,Ludhiana,2158,4.2,North Indian,India
18444271,Hawai Adda,Ludhiana,745,4.5,"Chinese, Continental, Indian, North Indian",India
15556,New Delhi Chhole Bhature,Ludhiana,978,4.0,"North Indian, Street Food",India
18728655,Uncle Jack's,Ludhiana,703,4.8,"American, Desserts, Beverages",India
15239,Basant Restaurant,Ludhiana,990,4.1,"North Indian, Chinese, Fast Food",India
15101,Bansi Vaishno Dhaba,Ludhiana,1813,4.0,North Indian,India
18586834,Burger King,Ludhiana,1283,4.0,"Burger, Fast Food",India
15295,Raja Dhaba,Ludhiana,1166,4.1,"North Indian, Street Food, Chinese, Burger, Pizza, Biryani, South Indian",India
18282260,KFC,Ludhiana,1170,4.1,"Burger, Fast Food",India
15077,Meshi Vaishnu Dhaba,Ludhiana,900,4.0,North Indian,India
18729016,K Chawla Ice Cream & Sweets,Ludhiana,385,4.4,"Mithai, Ice Cream, Chinese, Burger, Sandwich, Pizza, Rolls, Momos",India
15488,Shahi Khansama,Ludhiana,1298,4.2,"North Indian, Chinese, Fast Food, Rolls",India
15127,Vipan Vaishno Dhaba,Ludhiana,636,4.1,North Indian,India
18583331,Gopal Sweets,Ludhiana,485,4.3,"Mithai, Fast Food",India
2100712,Mocha,Guwahati,1069,4.8,"Cafe, Italian",India
2101445,The Steaming Mug ,Guwahati,542,4.2,Cafe,India
2100702,Barbeque Nation,Guwahati,1795,4.9,"North Indian, Mediterranean",India
2100707,KFC,Guwahati,459,4.1,"Burger, Fast Food",India
2100719,The Corner Cafe,Guwahati,682,4.1,"Cafe, Continental, Momos",India
18633388,Kalita Cafe,Guwahati,294,4.4,"Rolls, Bakery, European",India
2100784,11th Avenue Cafe Bistro,Guwahati,1049,4.2,"Cafe, American, Italian, Continental",India
2100118,The Dhaba,Guwahati,645,4.1,"North Indian, Biryani",India
2100478,Terra Mayaa Restaurant and Lounge,Guwahati,808,4.1,"Continental, Italian, Indian, Asian",India
2100821,Raja Mircha,Guwahati,576,4.7,"Assamese, Naga",India
2100832,Mast Biryani,Guwahati,880,4.5,"North Indian, Biryani",India
18710093,Fat Belly,Guwahati,300,4.3,"Chinese, Thai, Momos",India
18801521,Cafe Gram,Guwahati,150,4.0,"Chinese, Biryani",India
2100644,KFC,Guwahati,633,3.8,"Burger, Fast Food",India
2100495,Grill Republica,Guwahati,503,4.3,"Rolls, Momos, Burger",India
2100913,Kalita Spectrum,Guwahati,398,4.7,"Chinese, Biryani, Desserts",India
2100904,Mughal Garden,Guwahati,488,4.4,"Mughlai, North Indian",India
18702475,Nanz Cafe,Guwahati,247,4.5,"Cafe, Momos",India
18381932,The Zouq : Resto-Cafe,Guwahati,594,3.8,"Chinese, Cafe, Italian, North Indian",India
18480196,Fat Belly,Guwahati,781,4.6,"Asian, Chinese, Tibetan, Momos",India
2200000,Kesar Da Dhabha,Amritsar,2569,4.6,North Indian,India
2200044,Bharawan Da Dhaba,Amritsar,989,4.3,"North Indian, Fast Food",India
2200132,Bade Bhai ka Brothers Dhaba,Amritsar,1005,4.4,North Indian,India
2200105,R K Food Plaza,Amritsar,504,4.2,"North Indian, Chinese, Fast Food",India
2200055,Beera Chicken House,Amritsar,876,4.3,North Indian,India
2200045,The Kulcha Land,Amritsar,812,4.5,"North Indian, Street Food",India
2200011,Makhan Fish and Chicken Corner,Amritsar,867,4.0,"North Indian, Chinese",India
2200365,Cafe Connect,Amritsar,395,4.1,Fast Food,India
2200864,Burger King,Amritsar,568,4.1,Burger,India
2200386,Kale Da Dhaba,Amritsar,493,4.2,North Indian,India
2200236,Brothers' Amritsari Dhaba,Amritsar,343,4.3,North Indian,India
2200245,Novelty Sweets,Amritsar,345,4.2,Mithai,India
2200358,Bon Gateau,Amritsar,413,4.3,"Cafe, Bakery, Fast Food",India
2200314,Domino's Pizza,Amritsar,663,3.8,"Pizza, Fast Food",India
2200534,Sip n Breww,Amritsar,399,3.9,Cafe,India
2200357,Sanjha Chulha,Amritsar,465,4.2,North Indian,India
2200283,Sakhis Watz Kukin,Amritsar,385,4.4,"Chinese, Continental, North Indian, Italian, Mughlai",India
2200153,Kanha Sweets,Amritsar,451,4.7,Fast Food,India
2200923,Hungry Pizza,Amritsar,294,4.0,"Fast Food, Italian, Pizza",India
2200286,Cafe Chokolade,Amritsar,301,4.0,"Salad, Cafe, Healthy Food, Fast Food",India
2300179,Talk Of The Town,Kanpur,604,4.4,Chinese,India
2300175,Mithas,Kanpur,457,4.4,"Mithai, Fast Food, Street Food, South Indian",India
2300842,Hot Pizza Ace,Kanpur,472,4.0,"Pizza, Fast Food",India
18209832,Zyka Restaurant,Kanpur,596,4.1,"North Indian, Biryani, Desserts, Fast Food, Pizza",India
2300299,Domino's Pizza,Kanpur,1000,3.5,"Pizza, Fast Food",India
18697142,Facebook Point,Kanpur,383,4.0,"Burger, Chinese, North Indian, Rolls",India
2300884,Sagar Ratna,Kanpur,447,4.3,"South Indian, North Indian, Chinese",India
18811222,Chauuan Pandit Paties,Kanpur,419,4.5,Fast Food,India
2300981,Bazooka,Kanpur,874,3.9,"Cafe, North Indian, Chinese",India
2300729,Juicebox,Kanpur,338,4.3,"Beverages, Fast Food",India
2300984,Foodoo Pizza,Kanpur,399,3.8,"Fast Food, Pizza, Chinese",India
2300092,Pandit's,Kanpur,321,4.2,"North Indian, Mithai",India
2300492,Baba Food Court,Kanpur,352,4.1,"Mughlai, Hyderabadi",India
2301845,Mi Casa,Kanpur,141,4.4,"Continental, Italian, Fast Food, Burger, American, Chinese",India
2300502,Silver Spoons,Kanpur,422,4.2,"Bakery, Fast Food, Chinese, Continental, Italian, Momos, Pizza",India
2300051,Domino's Pizza,Kanpur,1090,3.9,"Pizza, Fast Food",India
2300050,Baba Biryani,Kanpur,422,4.1,"Mughlai, Hyderabadi",India
2300549,Mithas,Kanpur,337,4.3,"Mithai, Desserts, Fast Food, Street Food",India
2300104,Spicy Foods,Kanpur,440,4.0,"North Indian, Fast Food",India
2300035,KFC,Kanpur,611,4.1,"Burger, Fast Food",India
2400349,Pizza Hut,Allahabad,565,4.0,"Italian, Pizza",India
2400358,Domino's Pizza,Allahabad,520,3.7,"Pizza, Fast Food",India
2400193,Mr. Dewsis,Allahabad,485,4.2,"North Indian, Chinese",India
2400565,Old School Cafe,Allahabad,360,4.4,"Cafe, North Indian, Continental, Chinese, Indian, Thai, Burger",India
2400018,El Chico Restaurant,Allahabad,506,4.3,"Continental, North Indian, Chinese",India
2400394,Well Bean Cafe,Allahabad,284,4.4,Cafe,India
2400269,Hot n Cool,Allahabad,236,4.3,"Desserts, Fast Food, Ice Cream",India
2400119,KFC,Allahabad,431,4.2,"Burger, Fast Food",India
18799013,Nainital Momos,Allahabad,123,4.1,"Momos, Beverages",India
2400009,Sagar Ratna,Allahabad,621,4.4,"South Indian, North Indian, Chinese, Continental",India
2400014,McDonald's,Allahabad,526,4.3,"Burger, Fast Food",India
2400356,Domino's Pizza,Allahabad,515,3.9,"Pizza, Fast Food",India
2400017,Tandoor Restaurant,Allahabad,343,2.8,"North Indian, Chinese",India
2400019,Bikanerwala,Allahabad,224,4.2,"North Indian, Street Food, Fast Food",India
18889008,EDEN by Connoisseur,Allahabad,95,4.5,"North Indian, Chinese, Continental",India
2400403,Pind Balluchi,Allahabad,305,4.3,"North Indian, Mughlai",India
2400020,Aryan Family's Delight,Allahabad,298,4.3,"North Indian, South Indian, Fast Food",India
2400533,SCORE - The Games Cafe,Allahabad,332,4.5,"Cafe, Desserts, Beverages",India
18901221,7th Heaven,Allahabad,78,4.0,"Bakery, Italian, Continental, Desserts",India
2400390,Haldiram Bhujiawala,Allahabad,313,4.1,"North Indian, Fast Food, Street Food, South Indian, Chinese",India
2500904,Kef Lounge,Aurangabad,256,4.6,"North Indian, Chinese, Thai",India
2500672,SNT Tahari House ,Aurangabad,379,4.4,Maharashtrian,India
2500034,Green Leaf,Aurangabad,798,4.8,"Chinese, North Indian",India
2500969,Mustafa's Dum Biryani,Aurangabad,787,3.7,Biryani,India
2500346,Yalla Yalla,Aurangabad,576,4.3,"North Indian, Hyderabadi, Biryani",India
2500135,Domino's Pizza,Aurangabad,511,2.6,"Pizza, Fast Food",India
2500211,Saurabh Restaurant,Aurangabad,356,4.7,"North Indian, Mughlai, Biryani, South Indian, Chinese",India
2500123,Great Sagar Restaurant,Aurangabad,458,4.1,"North Indian, Mughlai, Kebab, Biryani",India
2500332,KFC,Aurangabad,436,4.3,"Burger, Fast Food",India
2500030,Bhoj Restaurant,Aurangabad,527,4.6,North Indian,India
2500654,Sagar Restaurant ,Aurangabad,278,4.0,North Indian,India
2500055,Smile Veg Restaurant,Aurangabad,387,4.3,"North Indian, South Indian, Fast Food, Chinese",India
2500164,Koyla Dum Biryanis & Kebabs,Aurangabad,487,2.7,Biryani,India
2500353,Pizza Hut,Aurangabad,434,4.0,"Pizza, Fast Food",India
2500385,Gayatri Mewad,Aurangabad,329,4.5,Maharashtrian,India
2500146,Sai Prasad,Aurangabad,350,4.5,"North Indian, Chinese",India
2500241,Cone-N-Cakes,Aurangabad,263,4.4,"Desserts, Fast Food",India
2500052,Ashoka's Veg Restaurant,Aurangabad,280,4.0,"South Indian, Chinese, North Indian",India
18796129,Shahi Mughal Darbar,Aurangabad,225,4.5,"North Indian, Mughlai, Chinese",India
2500134,Domino's Pizza,Aurangabad,386,3.1,"Pizza, Fast Food",India
2600334,Sagar Gaire Fast Food,Bhopal,1393,4.5,"North Indian, South Indian, Chinese, Fast Food, Beverages",India
2600081,Zam Zam Fast Food,Bhopal,1551,4.3,North Indian,India
2600369,Sagar Gaire Fast Food,Bhopal,999,4.5,"Fast Food, Chinese, Beverages",India
2600499,Zam Zam Fast Food,Bhopal,863,4.1,"North Indian, Mughlai",India
2600003,Manohar Dairy And Restaurant,Bhopal,753,4.4,"Street Food, South Indian, Fast Food, Desserts, North Indian, Chinese, Bakery, Mithai",India
2600109,Sagar Gaire Fast Food,Bhopal,2470,4.6,"North Indian, South Indian, Chinese, Fast Food, Beverages",India
2600665,Vishnu Chinese Fast Food,Bhopal,797,4.3,"North Indian, South Indian, Chinese, Fast Food",India
2600321,Sagar Gaire Fast Food,Bhopal,755,4.2,"North Indian, South Indian, Chinese, Fast Food, Beverages",India
2600051,Al-Beik,Bhopal,1017,4.3,Fast Food,India
18154918,Khan Sahab,Bhopal,737,4.2,Mughlai,India
2601361,Sagar Gaire Fast Food,Bhopal,639,4.1,"South Indian, North Indian, Chinese, Fast Food, Beverages",India
2600320,Sagar Gaire Fast Food,Bhopal,1157,4.4,"North Indian, South Indian, Chinese, Fast Food, Beverages",India
18812768,Anni Bhai ki Biryani,Bhopal,276,4.5,Biryani,India
2600047,Bapu Ki Kutia,Bhopal,519,3.9,"North Indian, Chinese, South Indian, Fast Food, Street Food",India
2601776,Khan Chacha,Bhopal,591,4.0,North Indian,India
18772225,Sagar Gaire Fast Food,Bhopal,356,4.1,"Fast Food, Chinese, South Indian, Beverages",India
2601248,Sagar Gaire Fast Food,Bhopal,496,4.2,"South Indian, North Indian, Chinese, Fast Food, Beverages",India
2601595,Sagar Gaire Fast Food,Bhopal,386,4.1,"South Indian, North Indian, Chinese, Fast Food, Beverages",India
2600913,32 Degree North East,Bhopal,308,4.6,North Indian,India
2600008,Bake N Shake,Bhopal,649,4.6,"Bakery, Chinese, Continental, Pizza, Italian, Sandwich, Beverages, Cafe",India
2700085,Kaveri - Lalpur,Ranchi,809,4.2,"North Indian, Chinese, South Indian, Biryani, Fast Food",India
2700048,Domino's Pizza,Ranchi,1053,4.1,"Pizza, Fast Food",India
2700059,Punjab Sweet House,Ranchi,915,4.5,"Mithai, Street Food, Desserts, South Indian, Beverages",India
18388053,The Best,Ranchi,398,4.3,"North Indian, Pizza, South Indian, Bakery, Fast Food, Sandwich, Burger",India
2700606,Second Wife Restaurant,Ranchi,381,4.2,"Chinese, Fast Food, Burger",India
2700423,Punjabi Kitchen,Ranchi,588,4.2,"North Indian, Biryani, Fast Food",India
2700336,The Mezbaan,Ranchi,616,4.0,"North Indian, Biryani, Chinese, Fast Food",India
2700986,Domino's Pizza,Ranchi,596,3.7,"Pizza, Fast Food",India
2700458,The Breaking Bread,Ranchi,395,4.6,"Cafe, Bakery, Italian",India
18159977,Hot Lips,Ranchi,327,4.2,"North Indian, Chinese, Biryani, Pizza, Street Food, Desserts, Beverages",India
2700558,KFC,Ranchi,336,4.2,"Burger, Fast Food",India
2700489,Jashn,Ranchi,370,4.3,"North Indian, Chinese, Fast Food",India
2700044,KFC,Ranchi,584,4.1,"Burger, Fast Food",India
2700024,New Kathi Kabab,Ranchi,607,4.1,"North Indian, Chinese, Biryani, Fast Food",India
2700047,Domino's Pizza,Ranchi,513,3.8,"Pizza, Fast Food",India
2700081,Seasons Restaurant,Ranchi,457,4.1,"North Indian, Chinese, Fast Food, Biryani, Street Food, Pizza, Desserts, Beverages",India
2700696,Kareem's,Ranchi,485,4.2,"Biryani, North Indian, Mughlai, Street Food, Desserts",India
2700779,Sardar Fast Food Plaza,Ranchi,384,3.9,"Chinese, North Indian, Biryani, Fast Food",India
2700049,Pizza Hut,Ranchi,373,4.2,Pizza,India
2700011,Seventh Heaven,Ranchi,520,4.3,"South Indian, North Indian, Chinese, Pizza, Street Food, Biryani, Burger, Sandwich",India
2800993,Zeeshan Restaurant - Apna Hyderabadi Food,Vizag,1986,4.3,"Hyderabadi, Mughlai",India
2800294,Sri Sairam Parlour,Vizag,1377,4.6,"South Indian, North Indian",India
2801554,Helapuri Restaurant,Vizag,1283,4.1,"Biryani, Chinese, North Indian, South Indian",India
2800014,KFC,Vizag,1825,4.3,"Burger, Fast Food",India
2800096,Kamat Restaurant,Vizag,1468,4.4,"Andhra, North Indian, Chinese, Seafood, Biryani",India
2801173,Paradise,Vizag,1073,3.8,"Biryani, North Indian, Chinese",India
2801561,Indian Flavours Restaurant,Vizag,672,4.0,"North Indian, Chinese, Biryani, South Indian",India
18766029,Helapuri Restaurant,Vizag,553,3.8,"Biryani, Chinese, North Indian, South Indian",India
2801545,Helapuri Restaurant,Vizag,596,4.0,"Biryani, Chinese, North Indian",India
2801559,Hotel V Parlour,Vizag,593,4.2,"South Indian, North Indian, Chinese",India
2800083,My Restaurant,Vizag,825,4.2,"Andhra, North Indian, Chinese, Biryani",India
2801648,Helapuri Restaurant,Vizag,582,3.7,"Biryani, Chinese, North Indian, South Indian",India
2800901,Paradise,Vizag,1707,3.8,"Biryani, North Indian, Chinese",India
2801034,"Fresh Choice- Patisserie, Bakery & Café",Vizag,430,4.7,"Bakery, Cafe",India
2800790,Hotel Grand Alpha,Vizag,1010,2.9,"Biryani, North Indian, Chinese",India
2800868,Raju's Kitchen,Vizag,544,4.1,"Chinese, North Indian, Fast Food",India
2801236,KFC,Vizag,1035,4.0,"Burger, Fast Food",India
18809359,Helapuri Tiffins,Vizag,499,3.8,South Indian,India
2800114,New Satyam Multicuisine Restaurant & Takeaway,Vizag,847,4.0,"North Indian, Chinese, Andhra",India
2800903,Mekong - Hotel GreenPark,Vizag,635,4.7,"Chinese, Thai, Burmese, Vietnamese, Tibetan, Japanese, Momos",India
18805782,Chili's Grill & Bar,Bhubaneshwar,301,4.9,"Tex-Mex, Fast Food",India
2902018,Biryani Bhubaneswar,Bhubaneshwar,1393,4.0,Biryani,India
18991874,Breathe By Biswajit,Bhubaneshwar,90,3.8,"North Indian, Chinese, Seafood, Desserts, Beverages",India
2901195,BOCCA Cafe,Bhubaneshwar,733,4.5,Cafe,India
2900234,TCD Restaurant & Banquet,Bhubaneshwar,872,4.1,"Fast Food, North Indian, Chinese",India
2900509,Chandini Food Magic,Bhubaneshwar,579,3.2,Fast Food,India
18237402,Biggies Burger 'n' More,Bhubaneshwar,676,4.4,Fast Food,India
18271459,JUGAAD JN.,Bhubaneshwar,1112,4.3,"North Indian, Rajasthani",India
2901460,Sher-e-Punjab,Bhubaneshwar,659,3.7,"North Indian, Chinese, Mughlai",India
18770281,Three Kings,Bhubaneshwar,333,4.5,"Arabian, Mughlai, Lebanese",India
2900667,Biryani247,Bhubaneshwar,1107,3.9,"Biryani, North Indian, Mughlai, Momos",India
2900453,KFC,Bhubaneshwar,669,4.2,"Burger, Fast Food",India
2900474,Narula's Restaurant,Bhubaneshwar,931,4.4,"North Indian, Mughlai",India
18848926,Moody Blues,Bhubaneshwar,324,4.5,"Chinese, Italian, Continental, Mexican, Arabian",India
18753913,Biriyani King,Bhubaneshwar,559,3.9,Biryani,India
18285395,Biriyani Box,Bhubaneshwar,836,3.9,"Biryani, Hyderabadi, Rolls, Kebab",India
2900232,Domino's Pizza,Bhubaneshwar,831,4.1,"Pizza, Fast Food",India
2900222,KFC,Bhubaneshwar,957,4.0,"Burger, Fast Food",India
2900793,JUGAAD JN.,Bhubaneshwar,499,4.2,Fast Food,India
2900658,Biggies Burger 'n' More,Bhubaneshwar,940,4.7,"Fast Food, Burger",India
3000152,Cock Ra Co,Coimbatore,489,4.2,"North Indian, Chinese, South Indian",India
3000214,Shahi Grill,Coimbatore,654,4.1,"Chettinad, North Indian, Chinese",India
3001572,The French Door Cafe & Restaurant,Coimbatore,429,4.7,"Cafe, Continental, French, North Indian, European",India
3002026,The Chocolate Room,Coimbatore,356,4.9,"Cafe, Desserts",India
3001032,Burger Ka Baap,Coimbatore,816,4.9,"Fast Food, Burger",India
3002715,Yugo,Coimbatore,450,4.3,Cafe,India
3000107,Haribhavanam,Coimbatore,685,4.3,"South Indian, Chettinad, North Indian",India
18242351,Eleven 2 Eleven,Coimbatore,277,4.1,"Chinese, North Indian, Seafood, South Indian",India
3002291,Dindigul Venu Biryani,Coimbatore,349,4.0,Biryani,India
3001315,Hotel Delhi Dharbarr,Coimbatore,444,4.0,"South Indian, Chinese, Biryani",India
3000048,Barbeque Nation,Coimbatore,881,4.8,"North Indian, European, Mediterranean",India
3000280,Denmarrk Drive-Inn Restaurant,Coimbatore,320,4.1,"North Indian, Chinese",India
3000572,Sree Annapoorna Sree Gowrishankar,Coimbatore,229,4.4,"South Indian, Chinese, North Indian",India
3000014,Sree Annapoorna Sree Gowrishankar,Coimbatore,427,4.6,"South Indian, North Indian, Chinese",India
18671982,Zucca Pizzeria,Coimbatore,374,4.4,"Pizza, Fast Food",India
18241403,Vaskas Biriyani,Coimbatore,482,3.8,"Biryani, Mughlai",India
3000018,Dindigul Venu Biryani,Coimbatore,477,4.2,Biryani,India
3000251,Pizza Hut,Coimbatore,331,4.0,Pizza,India
3002287,The Slave's Restaurant,Coimbatore,236,4.2,"South Indian, Italian, American, Salad",India
3000811,Shree Anandhaas,Coimbatore,239,4.5,"South Indian, North Indian, Chinese",India
3100210,Ideal Cafe,Mangalore,855,4.6,"Ice Cream, South Indian, Fast Food, Beverages, Desserts",India
3100196,Pabbas,Mangalore,1819,4.9,"Ice Cream, Desserts, Beverages, Fast Food",India
3100302,Machali,Mangalore,1197,4.6,"Seafood, Mangalorean, South Indian",India
3100753,Bamboo Restaurant,Mangalore,537,4.1,"Biryani, North Indian",India
18656648,Waffee House,Mangalore,408,4.4,"Desserts, Beverages",India
3100010,Diesel Cafe,Mangalore,543,4.3,"American, Italian, Pizza, Sandwich",India
3100448,Spindrift,Mangalore,544,4.3,"Continental, Pizza, Italian, Steak, Thai, Finger Food",India
3100924,Dinki Dine,Mangalore,315,4.2,"North Indian, Chinese, South Indian, Burger, Desserts, Beverages",India
3100111,Tandoor,Mangalore,207,4.2,"Seafood, Mangalorean, North Indian, South Indian, Biryani",India
3100044,Village Restaurant,Mangalore,633,4.2,"South Indian, Mangalorean, Arabian, Pizza, Biryani, Chinese, North Indian, Continental",India
3100006,Ideal's,Mangalore,529,4.5,"Ice Cream, Desserts, Beverages",India
3100159,Crave Desserts & Bakes,Mangalore,406,4.3,"Desserts, Bakery, Beverages",India
3100845,Drnk Lab,Mangalore,206,3.9,"Cafe, Burger, Beverages, Fast Food",India
3100134,Andhra House,Mangalore,300,4.0,"Biryani, Andhra, Chinese",India
3100837,Food Junction,Mangalore,240,4.1,"Charcoal Chicken, Arabian, Mughlai, Burger, Chinese, North Indian, Beverages, Desserts",India
3100169,The Old Prax,Mangalore,326,3.9,"Burger, Finger Food, Fast Food",India
3100524,Brick House,Mangalore,309,4.1,"Continental, Chinese",India
3100441,Barbeque Nation,Mangalore,1134,4.6,"North Indian, Chinese",India
3100016,Royal Darbar,Mangalore,253,4.0,"Mughlai, Biryani, North Indian, Desserts, Beverages",India
3100013,Hao Ming,Mangalore,565,4.0,"Chinese, Momos, Beverages",India
18502212,Munchane,Vadodara,1502,4.3,"Pizza, Fast Food",India
18409523,Jassi De Parathe,Vadodara,1664,4.7,North Indian,India
18767071,Day Night Vada Pav & Dabeli,Vadodara,491,4.5,Fast Food,India
3200244,Tasty Vada Pav,Vadodara,398,4.5,Street Food,India
3201876,Brown Burger Co,Vadodara,1043,4.3,"Salad, Healthy Food, Sandwich, Fast Food, Beverages, Burger, Pizza",India
3200606,Santushti Shakes & More,Vadodara,597,4.5,"Beverages, Desserts",India
3200477,Chhappanbhog Restaurant & Banquets,Vadodara,1236,3.8,"Gujarati, North Indian",India
3200424,Domino's Pizza,Vadodara,1068,3.9,"Pizza, Fast Food",India
3200981,Burger King,Vadodara,1326,4.1,"Burger, Fast Food",India
3201787,Saladific,Vadodara,755,4.1,"Healthy Food, Salad, Juices, Sandwich, Fast Food",India
3201965,Old School Eatery,Vadodara,570,4.8,"Fast Food, North Indian",India
18461598,Amritsari Kulcha,Vadodara,497,4.6,Street Food,India
3200029,KFC,Vadodara,1073,4.2,"Burger, Fast Food",India
3201461,Retro Bistro,Vadodara,649,4.4,"North Indian, Lebanese, Moroccan, Italian, Chinese, Continental, Mexican",India
3200139,Hariyali Restaurant,Vadodara,570,4.2,North Indian,India
3200560,Mr Toasties,Vadodara,425,3.9,Fast Food,India
3200555,Shree Kathiyawadi Khadki,Vadodara,460,4.3,"Gujarati, Rajasthani",India
3200298,Yo Frankie,Vadodara,301,4.3,Fast Food,India
3200665,Barbeque Nation,Vadodara,349,4.7,"Mughlai, North Indian",India
3200857,Flavor Restaurant,Vadodara,854,4.0,"Gujarati, North Indian",India
3300072,Dosa Plaza,Nagpur,778,4.0,"Chinese, Fast Food, South Indian",India
18706194,Goosebumps,Nagpur,711,4.3,"Ice Cream, Bakery, Street Food, Chinese",India
3301708,Plan B,Nagpur,311,4.5,"Burger, Salad, Sandwich, Fast Food, Beverages",India
3300056,Barbecue Restaurant,Nagpur,1143,4.8,North Indian,India
3301462,Three Beans,Nagpur,626,4.4,"Cafe, Italian, Continental",India
3300012,Mini Punjab,Nagpur,1800,3.6,"Chinese, North Indian, Mughlai",India
18623894,Bouffage Cafe & Bistro,Nagpur,656,4.7,"Cafe, Continental, North Indian",India
18748677,The Civil Kitchen,Nagpur,232,4.2,"Chinese, Sandwich, Fast Food, North Indian, Burger, Kebab, Mughlai, Desserts",India
3300707,KFC,Nagpur,2101,4.2,"Burger, Fast Food",India
3300958,Barbeque Nation,Nagpur,1274,4.9,"North Indian, Chinese, BBQ",India
3301605,Roast Cafe,Nagpur,863,4.5,"Cafe, Roast Chicken, Fast Food, Wraps, Rolls, Kebab, Desserts",India
18717585,Tanjore - Enter the Deccan,Nagpur,410,4.5,South Indian,India
3301200,Behrouz Biryani,Nagpur,675,4.1,Biryani,India
18394440,Uttar Dakshin by Naivedhyam,Nagpur,1340,4.8,"North Indian, South Indian",India
3300011,Babbu Hotel,Nagpur,972,4.1,"North Indian, Biryani",India
3300058,The Breakfast Story,Nagpur,1081,4.5,Cafe,India
3301013,Zaikart,Nagpur,1647,4.2,"North Indian, Mughlai, Chinese",India
